,Column1,Column2,Column3,Column4,Column5
431,5.18902e+17,galatasaray,negative,"Զվարճալի է, թե ինչպես են Արսենալի երկրպագուները բոլորը ապշած Գալաթասարայի երկրպագուների պահվածքից չորեքշաբթի, սակայն այսօր նրանք նույն բանն արեցին #ArsenalLogic",
432,5.22642e+17,galatasaray,negative,"Բայց աղքատության պաշտպանների, Գալաթասարայի և Օլիմպիակոսի կիսապաշտպանների և ձեր թիմում քաղցկեղի դեր կատարող ավագի հետ դուք կարող եք ակնկալել.",
433,5.23058e+17,galatasaray,positive,Վաղը ֆուտբոլի էպիկական օր է լինելու մի քանի պատճառով... Նախ Գալաթասարայ-Ֆեներբախչեի պատճառով: http://t.co/mvThevU0G1,
434,5.20624e+17,galatasaray,negative,"Ուեսլի Սնեյդերը կապվում է «Չելսի» անվճար տրանսֆերի հետ, քանի որ նա կարող է հեռանալ «Գալաթասարայից», եթե իրեն չվճարեն: #CFC",
435,5.22469e+17,galatasaray,negative,"Սիրիր սա և սպասիր դրան. Պրանդելին կհեռանա, եթե այս շաբաթ օրը Գալաթասարայը պարտվի Ֆեներբախչեին:",
436,5.18748e+17,galatasaray,negative,Բոցավառումներ!! Չորեքշաբթի երեկոյան «Գալաթասարայի» երկրպագուների հասցեին հնչած բոլոր բոզերից ու ծաղրելուց հետո՞: Կեղծավոր կեղծավորներ @Arsenal #AFCvCFC #Arsenal,
437,5.1875e+17,galatasaray,positive,"@ShaunBiggs1 «Գալաթասարայի» երկրպագուները ինձ ասել են, որ ես աշխատում եմ, դա կիրք էր չորեքշաբթի... Ինձ համար, ով մեր խմբաքանակից բռնկումներ ուներ smh",
438,5.2283e+17,galatasaray,negative,"1-ին քառորդից հետո «Գալաթասարայը» գլխավորում էր 3-ով, բայց ծխախոտ է ստացել՝ 1-ին 10 րոպեների ընթացքում հաղթելով 27-10 հաշվով:",
439,5.18749e+17,galatasaray,negative,"Նրանք նույնիսկ «Արսենալի» երկրպագու չեն: Նրանք «Գալաթասարայի» երկրպագուներն են, ովքեր հետ են մնացել չորեքշաբթի օրվանից հետո:",
440,5.22561e+17,gandhi,positive,"Գոգոյին ոգեշնչված է Գանդիից, ոչ թե Մոդիից. վարչապետ Տարուն Գոգոյը չորեքշաբթի պարզաբանել է, որ ինքը չի փորձում... http://t.co/agxNtCFxYr",
441,5.23074e+17,gandhi,negative,"2 ԲԱՆ. Գանդին ռասիստ էր, և այսօր ուրբաթ է",
442,5.22875e+17,gandhi,positive,Թուլացածը երբեք չի կարող վերացնել։ Ներողամտությունը կարող է լինել ուժեղի հատկանիշը` Գանդին,
443,5.22699e+17,gandhi,positive,"Ապրիր այնպես, ասես վաղը մեռնելու ես։ Սովորեք այնպես, կարծես ապրելու եք հավերժ: - Գանդի #իմաստուն խոսքեր",
444,5.22597e+17,gandhi,positive,Սա Գանդիի համար հիանալի արձան կստեղծեր Լոնդոնում: Բայց սպասելը կարող է չափազանց շատ լինել... http://t.co/iGZ8Puwlvv,
445,5.22969e+17,gandhi,positive,@DDNational նմանություն #Mohandas Gandhi & AMP; #Նարենդրա Մոդի. Դանդի մարտի տեսահոլովակներ տեսե՞լ եք: Երկուսն էլ աշխատում են @արագ տեմպերով:,
446,5.20385e+17,georgia dome,positive,"@jag_meister1980 Ընկեր, արի: Արջերը գնում են Վրաստանի գմբեթ. Դա այն մի տեղն է, որտեղ Falcons-ը ԿԱՐՈՂ Է հաղթել:",
447,5.21017e+17,georgia dome,positive,"Հարմարավետ վայր դեպի Georgia Dome. սա մեր 2-րդ անգամն է, որ մնում ենք Omni-ում CNN-ում և երկու անգամ էլ մենք... http://t.co/0AowZjZLX9",
448,5.22503e+17,georgia dome,positive,"Նոր իրադարձություն! Միացե՛ք մեզ նոյեմբերի 6-ին Ատլանտայում, Ջորջիա նահանգ՝ ավելին իմանալու #IBM PureApplication Systems-ի և amp; շրջագայություն Վրաստանի գմբեթով: http://t.co/D4qvdOnrMp",
449,5.21702e+17,georgia dome,negative,@curtdozier-ը համաձայնեց։ Բայց SEC-ի հերթական պարտությունը սարսափելի դժվարացնում է վագրերի համար դեկտեմբերի 6-ին Ջորջիա Դումում խաղալը: Եվս երկուսը. լույսերն անջատված են:,
450,5.21402e+17,georgia dome,positive,"Եթե ​​ես ուզենայի տեսնել Falcons խաղը, ես կգնայի Georgia Dome: Ամերիկայի թիմը պետք է ամեն կիրակի լինի հեռուստատեսությամբ:",
451,5.2101e+17,georgia dome,positive,1-ից հետո 24-0 հաշվով պարտություն կրեց. Աշխատանք է կատարում Georgia Dome-ում:,
452,5.2142e+17,georgia dome,positive,Ֆուտբոլային կիրակի՝ բազեների նստարանի անմիջապես հետևից։ Խորին շնորհակալություն @lailagoharioon-ին: @ The Georgia Dome http://t.co/S5zpZYZPN6,
453,5.20781e+17,georgia dome,positive,"Watchout GEORGIA DOME-ը, որովհետև #RAIDERS-ը քաղցած է տեսնել ձեզ դեկտեմբերին ՓԼԵՅՕՖԸ",
454,5.20254e+17,ghoncheh ghavami,positive,Վաղը SOAS-ի ուսանողները Ղոնչեհ Ղավամիի համար կունենան համերաշխության և խորհրդանշական ակցիայի օր http://t.co/byvYYQ9U8b,
455,5.20537e+17,ghoncheh ghavami,positive,"Ղոնչեհ Ղավամիի դատական ​​նիստը նշանակված է հոկտեմբերի 16-ին։ Հուսանք, որ նա շուտով կազատվի http://t.co/x6xak8cKLx #Iran #humanrights",
456,5.20248e+17,ghoncheh ghavami,negative,Տղամարդկանց վոլեյբոլ դիտելու փորձի համար Իրանում 103 օր առաջ բանտարկված կնոջ՝ Ղոնչեհ Ղավամիի դատավարությունը նշանակվել է հոկտեմբերի 14-ին.,
457,5.20536e+17,ghoncheh ghavami,positive,"Ղոնչեհ Ղավամիի օրը դատարանում տեղի կունենա հոկտեմբերի 16-ին։ Հուսանք, որ նա շուտով կազատվի http://t.co/y97mYmmmrf #Iran #humanrights",
458,5.22936e+17,gilmore girls,positive,"Կներեք, որ չեմ կարող աշխատանքի գալ, ես պետք է շփվեմ Մաքսի հետ և դիտեմ անառողջ Gilmore Girls-ը: -Ես, վաղը առավոտյան:",
459,5.22855e+17,gilmore girls,positive,"Ես դիտում եմ Gilmore Girls-ը վերջին 3 ժամվա ընթացքում: Օ՜, ուրախ հինգշաբթի:",
460,5.22941e+17,gilmore girls,positive,Ինչպես հաղթահարել բաժանումը. դիտեք Gilmore Girls-ը: Լորելայի 2-րդ կամ 3-րդ բաժանումից հետո դուք պատրաստ եք գնալ: #breakupcure #GilmoreGirlsOnNetflix,
461,5.22884e+17,gilmore girls,positive,"Ուրբաթ երեկոյան կեսգիշերին ես նոր հասկացա, որ Melissa McCarthy-ն Gilmore Girls-ի պաշտելի ընկերուհին է…",
462,5.22906e+17,gilmore girls,negative,"Այս երեկո կարող է լինել այն գիշերը, երբ ես վերջապես ենթարկվեմ ինձ Գիլմորի աղջիկների հիստերիկությանը",
463,5.22777e+17,gilmore girls,negative,"Ուֆը հենց նոր իմացա Gilmore Girls-ի սփոյլերը: Արդյո՞ք դա դեռևս համարվում է փչացնող, եթե շոուն հեռարձակվել է 1-ին դասարանցու ողջ կյանքի ընթացքում:",
464,5.22848e+17,gilmore girls,positive,"Ես կարող եմ կամ կարող է հաջողությամբ չդիտել Gilmore Girls-ը ամբողջ օրը Netflix-ով: Ես կարող եմ վերջանալ դրվագներից, քանի դեռ չեմ հասել:",
465,5.22755e+17,gilmore girls,positive,@megankmccabe Յայ! Կարո՞ղ եմ խորհուրդ տալ ուտել այն մեկ գդալով Gilmore Girls-ը դիտելիս:,
466,5.22829e+17,gilmore girls,negative,"Gilmore Girls-ի ապրիլյան ենթասյուժեն, հնարավոր է, ամենավատ սյուժեն է ողջ հեռուստատեսության պատմության մեջ։",
467,5.23093e+17,gilmore girls,positive,"Դուք գիտեք, որ ուրբաթ է, երբ ես պառկած եմ անկողնում տաք գրպանով և Gilmore Girls-ով",
468,5.22905e+17,gilmore girls,negative,"Բաներ, որոնք ես սովորել եմ հոկտեմբերի 1-ից. մարդիկ դեռ շատ դառն են Gilmore Girls-ի մասին:",
469,5.23083e+17,google,negative,"GigaOM-ի միջոցով. Facebook-ը կարող է լուծել բջջային հեռախոսը, բայց Google-ը դեռ պայքարում է դրա դեմ http://t.co/h8mB5TCARb",
470,5.2309e+17,google,negative,"Facebook-ը կարող է լուծել բջջային հեռախոսը, բայց Google-ը դեռ պայքարում է դրա դեմ http://t.co/B5oela5TYx follow==&gt;@djawinet",
471,5.23083e+17,google,positive,"Պատահական Google որոնումները տանում են դեպի ամենազվարճալի գտածոները: Ուրախ ուրբաթ, ժողովուրդ: @KTheena @sachp http://t.co/FTWigfjJbm",
472,5.23083e+17,google,negative,"Gigaom Search Facebook-ը կարող է լուծել բջջային հեռախոսը, բայց Google-ը դեռ պայքարում է դրա դեմ http://t.co/VIdk0Jq6cB",
473,5.23101e+17,google,negative,Երբեմն Google-ը սարսափեցնում է ինձ http://t.co/6nuGLLYGk1,
474,5.23084e+17,google,negative,"Facebook-ը կարող է լուծել բջջային հեռախոսը, բայց Google-ը դեռ պայքարում է դրա դեմ http://t.co/U3MA5axodh Carmel DeAmicis-ի միջոցով",
475,5.23083e+17,google,negative,"Facebook-ը կարող է լուծել բջջային հեռախոսը, բայց Google-ը դեռ պայքարում է դրա դեմ https://t.co/cY7ckcjG5C @gigaom-ի միջոցով",
476,5.23092e+17,google,negative,"Facebook-ը կարող է լուծել բջջային հեռախոսը, բայց Google-ը դեռ պայքարում է դրա դեմ https://t.co/iyEezusSlp @gigaom-ի միջոցով",
477,5.23084e+17,google,positive,Մենք կարո՞ղ ենք ձեր կայքը հասցնել Google-ի որոնումների 1-ին էջին Բրիստոլում ձեր ոլորտի համար: http://t.co/KddV4H34Pf,
478,5.22813e+17,green bay,negative,Պանտերաները պատրաստվում են կիրակի ընդունել կանաչ ծովածոց: Սկսում եմ ավելի առողջ տեսք ունենալ այնտեղ @Panthers,
479,5.22958e+17,green bay,positive,"Այնքան ոգևորված եմ դեկտեմբերի գնդակի համար!!! Պատրիկի սմոքինգն ընտրված է, պարզապես պետք է զգեստ գտնել: Green Bay, ահա մենք եկել ենք:",
480,5.22919e+17,green bay,positive,Ես ուղղակի անհավատալիորեն հուզված եմ վաղը մեկնելու Գրին Բեյ: Ինչպես Disney World-ը և Կարիբյան ավազանի արձակուրդը միաձուլված: LOL,
481,5.22921e+17,green bay,negative,"@naughtywriter2. Ես կարող եմ «Պանտերսին» չափից շատ վարկ տալ, բայց կարծում եմ, որ նրանք կհաղթեն Գրին Բեյին: Դելֆիննե՞րը։ Ով գիտի? Կհաղթի Չիկագոյին.",
482,5.22912e+17,green day,positive,"Ես շարունակում եմ մտածել, որ վաղը կանաչ օր է լինելու, բայց հետո հիշում եմ, որ դա սպիտակ օր է լինելու, ուստի լաց եմ լինում",
483,5.22912e+17,green day,positive,Եթե ​​միայն վաղը կանաչ օր լիներ,
484,5.22787e+17,green day,positive,Վաղը հպարտությամբ հագեք ձեր ամենաճաշակ հագուստը. նշեք Go Green Day #gogreenday http://t.co/btmfolHWza @sizeofwales,
485,5.22769e+17,green day,positive,"Հիշում եմ 6-րդ դասարանում, երբ ես սիրահարված էի Green Day-ին, և մայրս ինձ գնեց, ինչպես նրանց բոլոր ալբոմները, նա իսկական MVP-ն էր:",
486,5.23029e+17,green day,positive,"7-րդ դասարանի առաջին օրվա համար ես գնել եմ Rolling Stone ամսագրի շապիկին գրված Green Day-ով վերնաշապիկ, ես դեռ ունեմ այն: Եվ ես դեռ սիրում եմ այն",
487,5.23067e+17,green day,positive,Friday Morn #edurebelplaylist-ը Գրին Դեյի «Good Riddance»-ի մասին է: Հրաժեշտ. @drrevdean @kevinozar @MPNEngaged @MitchNobis,
488,5.23059e+17,green day,positive,#Gamlingay folks - շաբաթ օրը Gamlingay Green Day-ն է: Կհանդիպենք բոլորիդ այնտեղ առավոտյան ժամը 10-ից՝ http://t.co/eauWYrE9t9 http://t.co/T9mrFdCbCv,
